Duracao: 1672 ms
(26, 15)
(25, 17)
(26, 15)
(26, 15)
(25, 19)
(26, 15)
(23, 15)
(23, 14)

Duracao: 3090 ms
(34, 40)
(34, 40)
(33, 44)
(33, 43)
(33, 43)
(33, 43)
(34, 40)
(34, 40)
(33, 43)
(33, 43)
(33, 44)
(33, 44)
(34, 43)

Duracao: 2003 ms
(34, 32)
(33, 35)
(33, 35)
(33, 36)
(33, 35)
(33, 36)
(33, 36)
(33, 36)
(33, 35)
(33, 36)
(33, 36)
(33, 36)
(33, 36)
(33, 36)
(33, 36)
(33, 36)
(34, 31)
(34, 35)
(34, 35)
(33, 36)
(34, 36)
(34, 36)
(34, 36)
(34, 36)
(34, 36)
